Fundo,Modulo,Velocidad,Anio,Semana_de_cosecha,Semana_de_empaque,Fecha_de_cosecha,Etapa, Resultado, Humedad_relativa, Temperatura_minima, Temperatura_maxima, Radiacion_solar_maxima, Radiacion_solar
Inagro,6,31,2022,20,20,20/05/2022,Recepcion(R=30),52,78.88,15.10,26.40,850,5900
Inagro,6,31,2022,20,20,20/05/2022,Terminado(PT=125),229,78.88,15.10,26.40,850,5900
Inagro,6,33,2021,29,29,23/07/2021,Campo(C=8),9,83.04,14.10,26.70,814,3752
Inagro,6,33,2021,29,29,23/07/2021,Recepcion(R=30),29,83.04,14.10,26.70,814,3752
Inagro,6,33,2021,29,29,23/07/2021,Terminado(PT=125),117,83.04,14.10,26.70,814,3752
Inagro,6,33,2022,30,30,26/07/2022,Campo(C=8),5,82.29,15.20,24.70,883,4524
Inagro,6,33,2022,30,30,26/07/2022,Recepcion(R=30),46,82.29,15.20,24.70,883,4524
Inagro,6,33,2022,30,30,26/07/2022,Terminado(PT=125),99,82.29,15.20,24.70,883,4524
Inagro,6,35,2021,18,18,04/05/2021,Campo(C=8),13,74.17,16.50,30.70,901,6385
Inagro,6,35,2021,18,18,04/05/2021,Recepcion(R=30),21,74.17,16.50,30.70,901,6385
Inagro,6,35,2021,18,18,04/05/2021,Terminado(PT=125),122,74.17,16.50,30.70,901,6385
Inagro,6,35,2021,18,18,05/05/2021,Campo(C=8),10,78.75,17.20,28.70,904,6321
Inagro,6,35,2021,18,18,05/05/2021,Recepcion(R=30),34,78.75,17.20,28.70,904,6321
Inagro,6,35,2021,18,18,05/05/2021,Terminado(PT=125),114,78.75,17.20,28.70,904,6321
Inagro,6,35,2021,18,18,06/05/2021,Campo(C=8),13,76.67,18.40,28.30,930,3622
Inagro,6,35,2021,18,18,06/05/2021,Recepcion(R=30),44,76.67,18.40,28.30,930,3622
Inagro,6,35,2021,18,18,06/05/2021,Terminado(PT=125),124,76.67,18.40,28.30,930,3622
Inagro,6,35,2021,20,20,21/05/2021,Recepcion(R=30),25,86.46,15.80,22.10,252,1716
Inagro,6,35,2021,20,20,21/05/2021,Terminado(PT=125),173,86.46,15.80,22.10,252,1716
Inagro,6,35,2021,21,21,26/05/2021,Campo(C=8),7,84.75,17.70,26.40,864,4098
Inagro,6,35,2021,21,21,26/05/2021,Recepcion(R=30),14,84.75,17.70,26.40,864,4098
Inagro,6,35,2021,21,21,26/05/2021,Terminado(PT=125),92,84.75,17.70,26.40,864,4098
Inagro,6,35,2021,21,21,28/05/2021,Campo(C=8),6,88.25,17.60,21.90,268,1617
Inagro,6,35,2021,21,21,28/05/2021,Recepcion(R=30),21,88.25,17.60,21.90,268,1617
Inagro,6,35,2021,21,21,28/05/2021,Terminado(PT=125),100,88.25,17.60,21.90,268,1617
Inagro,6,35,2021,29,29,19/07/2021,Campo(C=8),5,81.04,16.10,28.20,874,4893
Inagro,6,35,2021,29,29,19/07/2021,Recepcion(R=30),23,81.04,16.10,28.20,874,4893
Inagro,6,35,2021,29,29,19/07/2021,Terminado(PT=125),65,81.04,16.10,28.20,874,4893
Inagro,6,35,2021,29,29,20/07/2021,Campo(C=8),10,82.75,15.30,28.40,874,4231
Inagro,6,35,2021,29,29,20/07/2021,Recepcion(R=30),24,82.75,15.30,28.40,874,4231
Inagro,6,35,2021,29,29,20/07/2021,Terminado(PT=125),79,82.75,15.30,28.40,874,4231
Inagro,6,35,2021,29,29,21/07/2021,Campo(C=8),8,81.00,17.20,27.30,877,4826
Inagro,6,35,2021,29,29,21/07/2021,Recepcion(R=30),20,81.00,17.20,27.30,877,4826
Inagro,6,35,2021,29,29,21/07/2021,Terminado(PT=125),106,81.00,17.20,27.30,877,4826
Inagro,6,35,2021,29,29,22/07/2021,Campo(C=8),9,84.50,16.00,24.00,706,3170
Inagro,6,35,2021,29,29,22/07/2021,Recepcion(R=30),34,84.50,16.00,24.00,706,3170
Inagro,6,35,2021,29,29,22/07/2021,Terminado(PT=125),81,84.50,16.00,24.00,706,3170
Inagro,6,36,2021,22,22,31/05/2021,Campo(C=8),9,84.25,17.20,25.90,788,3455
Inagro,6,36,2021,22,22,31/05/2021,Recepcion(R=30),23,84.25,17.20,25.90,788,3455
Inagro,6,36,2021,22,22,31/05/2021,Terminado(PT=125),84,84.25,17.20,25.90,788,3455
Inagro,6,36,2021,28,29,17/07/2021,Campo(C=8),11,80.38,15.70,27.30,922,5215
Inagro,6,36,2021,28,29,17/07/2021,Recepcion(R=30),22,80.38,15.70,27.30,922,5215
Inagro,6,36,2021,28,29,17/07/2021,Terminado(PT=125),85,80.38,15.70,27.30,922,5215
Inagro,6,36,2022,21,21,25/05/2022,Campo(C=8),4,79.33,13.44,26.38,839,5594
Inagro,6,36,2022,21,21,25/05/2022,Recepcion(R=30),17,79.33,13.44,26.38,839,5594
Inagro,6,36,2022,21,21,25/05/2022,Terminado(PT=125),105,79.33,13.44,26.38,839,5594
Inagro,6,36,2022,21,21,26/05/2022,Campo(C=8),4,80.08,15.55,23.88,468,2759
Inagro,6,36,2022,21,21,26/05/2022,Recepcion(R=30),13,80.08,15.55,23.88,468,2759
Inagro,6,36,2022,21,21,26/05/2022,Terminado(PT=125),105,80.08,15.55,23.88,468,2759
Inagro,6,37,2021,21,21,29/05/2021,Campo(C=8),13,87.88,17.20,22.70,354,2011
Inagro,6,37,2021,21,21,29/05/2021,Recepcion(R=30),28,87.88,17.20,22.70,354,2011
Inagro,6,37,2021,21,21,29/05/2021,Terminado(PT=125),54,87.88,17.20,22.70,354,2011
Inagro,6,37,2022,30,30,28/07/2022,Campo(C=8),5,81.46,14.40,25.10,858,5544
Inagro,6,37,2022,30,30,28/07/2022,Recepcion(R=30),40,81.46,14.40,25.10,858,5544
Inagro,6,37,2022,30,30,28/07/2022,Terminado(PT=125),95,81.46,14.40,25.10,858,5544
Inagro,6,40,2021,21,21,27/05/2021,Campo(C=8),12,86.21,17.60,25.60,759,3023
Inagro,6,40,2021,21,21,27/05/2021,Recepcion(R=30),10,86.21,17.60,25.60,759,3023
Inagro,6,40,2021,21,21,27/05/2021,Terminado(PT=125),109,86.21,17.60,25.60,759,3023
Inagro,6,40,2021,21,22,30/05/2021,Campo(C=8),8,84.50,17.90,22.30,232,1541
Inagro,6,40,2021,21,22,30/05/2021,Recepcion(R=30),21,84.50,17.90,22.30,232,1541
Inagro,6,40,2021,21,22,30/05/2021,Terminado(PT=125),47,84.50,17.90,22.30,232,1541
Inagro,6,40,2021,24,24,18/06/2021,Recepcion(R=30),20,84.83,15.80,23.10,438,2278
Inagro,6,40,2021,24,24,18/06/2021,Terminado(PT=125),105,84.83,15.80,23.10,438,2278
Inagro,6,(en blanco),2021,22,22,01/06/2021,Campo(C=8),9,86.29,17.20,22.10,290,1767
Inagro,6,(en blanco),2021,22,22,01/06/2021,Recepcion(R=30),17,86.29,17.20,22.10,290,1767
Inagro,7,22,2022,18,18,02/05/2022,Campo(C=8),5,76.79,14.40,30.90,883,6243
Inagro,7,22,2022,18,18,02/05/2022,Recepcion(R=30),22,76.79,14.40,30.90,883,6243
Inagro,7,22,2022,18,18,02/05/2022,Terminado(PT=125),108,76.79,14.40,30.90,883,6243
Inagro,7,26,2022,17,17,27/04/2022,Campo(C=8),4,79.75,16.30,28.60,883,5677
Inagro,7,26,2022,17,17,27/04/2022,Recepcion(R=30),37,79.75,16.30,28.60,883,5677
Inagro,7,26,2022,17,17,27/04/2022,Terminado(PT=125),138,79.75,16.30,28.60,883,5677
Inagro,7,28,2021,29,30,24/07/2021,Campo(C=8),11,77.83,16.10,28.30,935,5300
Inagro,7,28,2021,29,30,24/07/2021,Recepcion(R=30),19,77.83,16.10,28.30,935,5300
Inagro,7,28,2021,29,30,24/07/2021,Terminado(PT=125),139,77.83,16.10,28.30,935,5300
Inagro,7,30,2022,17,17,28/04/2022,Campo(C=8),4,83.08,16.40,25.60,1022,3547
Inagro,7,30,2022,17,17,28/04/2022,Recepcion(R=30),35,83.08,16.40,25.60,1022,3547
Inagro,7,30,2022,17,17,28/04/2022,Terminado(PT=125),94,83.08,16.40,25.60,1022,3547
Inagro,7,31,2022,28,28,12/07/2022,Campo(C=8),5,80.83,12.90,27.20,845,5530
Inagro,7,31,2022,28,28,12/07/2022,Recepcion(R=30),38,80.83,12.90,27.20,845,5530
Inagro,7,31,2022,28,28,12/07/2022,Terminado(PT=125),67,80.83,12.90,27.20,845,5530
Inagro,7,32,2021,19,19,10/05/2021,Campo(C=8),15,79.83,15.30,28.80,874,5311
Inagro,7,32,2021,19,19,10/05/2021,Recepcion(R=30),17,79.83,15.30,28.80,874,5311
Inagro,7,32,2021,19,19,10/05/2021,Terminado(PT=125),74,79.83,15.30,28.80,874,5311
Inagro,7,32,2021,23,23,09/06/2021,Campo(C=8),12,86.75,17.90,22.20,389,1744
Inagro,7,32,2021,23,23,09/06/2021,Recepcion(R=30),17,86.75,17.90,22.20,389,1744
Inagro,7,32,2021,23,23,09/06/2021,Terminado(PT=125),112,86.75,17.90,22.20,389,1744
Inagro,7,32,2021,29,29,23/07/2021,Campo(C=8),13,83.04,14.10,26.70,814,3752
Inagro,7,32,2021,29,29,23/07/2021,Recepcion(R=30),20,83.04,14.10,26.70,814,3752
Inagro,7,32,2021,29,29,23/07/2021,Terminado(PT=125),114,83.04,14.10,26.70,814,3752
Inagro,7,33,2021,30,30,31/07/2021,Campo(C=8),9,81.13,15.80,25.30,818,3905
Inagro,7,33,2021,30,30,31/07/2021,Recepcion(R=30),34,81.13,15.80,25.30,818,3905
Inagro,7,33,2021,30,30,31/07/2021,Terminado(PT=125),145,81.13,15.80,25.30,818,3905
Inagro,7,33,2022,23,23,06/06/2022,Campo(C=8),4,81.46,15.44,24.05,589,3055
Inagro,7,33,2022,23,23,06/06/2022,Recepcion(R=30),28,81.46,15.44,24.05,589,3055
Inagro,7,33,2022,23,23,06/06/2022,Terminado(PT=125),110,81.46,15.44,24.05,589,3055
Inagro,7,34,2022,23,23,08/06/2022,Campo(C=8),5,79.88,15.50,27.00,880,4491
Inagro,7,34,2022,23,23,08/06/2022,Recepcion(R=30),13,79.88,15.50,27.00,880,4491
Inagro,7,34,2022,23,23,08/06/2022,Terminado(PT=125),54,79.88,15.50,27.00,880,4491
Inagro,7,34,2022,28,28,11/07/2022,Campo(C=8),5,80.46,14.50,24.80,827,5599
Inagro,7,34,2022,28,28,11/07/2022,Recepcion(R=30),27,80.46,14.50,24.80,827,5599
Inagro,7,34,2022,28,28,11/07/2022,Terminado(PT=125),103,80.46,14.50,24.80,827,5599
Inagro,7,35,2021,19,19,11/05/2021,Campo(C=8),8,76.79,15.40,29.40,877,6114
Inagro,7,35,2021,19,19,11/05/2021,Recepcion(R=30),20,76.79,15.40,29.40,877,6114
Inagro,7,35,2021,19,19,11/05/2021,Terminado(PT=125),75,76.79,15.40,29.40,877,6114
Inagro,7,35,2021,19,19,14/05/2021,Campo(C=8),12,79.92,17.10,27.80,876,6018
Inagro,7,35,2021,19,19,14/05/2021,Recepcion(R=30),18,79.92,17.10,27.80,876,6018
Inagro,7,35,2021,19,19,14/05/2021,Terminado(PT=125),147,79.92,17.10,27.80,876,6018
Inagro,7,35,2021,20,20,22/05/2021,Recepcion(R=30),16,82.25,17.20,24.50,534,2911
Inagro,7,35,2021,20,20,22/05/2021,Terminado(PT=125),185,82.25,17.20,24.50,534,2911
Inagro,7,35,2021,21,21,26/05/2021,Recepcion(R=30),45,84.75,17.70,26.40,864,4098
Inagro,7,35,2021,21,21,26/05/2021,Terminado(PT=125),90,84.75,17.70,26.40,864,4098
Inagro,7,35,2021,23,23,10/06/2021,Campo(C=8),15,89.71,17.40,21.60,244,1328
Inagro,7,35,2021,23,23,10/06/2021,Recepcion(R=30),19,89.71,17.40,21.60,244,1328
Inagro,7,35,2021,23,23,10/06/2021,Terminado(PT=125),113,89.71,17.40,21.60,244,1328
Inagro,7,35,2021,30,30,26/07/2021,Campo(C=8),9,80.83,15.80,27.30,828,4358
Inagro,7,35,2021,30,30,26/07/2021,Recepcion(R=30),19,80.83,15.80,27.30,828,4358
Inagro,7,35,2021,30,30,26/07/2021,Terminado(PT=125),116,80.83,15.80,27.30,828,4358
Inagro,7,35,2021,30,30,30/07/2021,Campo(C=8),11,84.38,14.30,23.80,636,3425
Inagro,7,35,2021,30,30,30/07/2021,Recepcion(R=30),49,84.38,14.30,23.80,636,3425
Inagro,7,35,2021,30,30,30/07/2021,Terminado(PT=125),108,84.38,14.30,23.80,636,3425
Inagro,7,36,2021,30,30,27/07/2021,Campo(C=8),9,81.25,16.70,27.30,808,3643
Inagro,7,36,2021,30,30,27/07/2021,Recepcion(R=30),17,81.25,16.70,27.30,808,3643
Inagro,7,36,2021,30,30,27/07/2021,Terminado(PT=125),111,81.25,16.70,27.30,808,3643
Inagro,7,36,2021,31,31,02/08/2021,Campo(C=8),11,83.79,11.10,25.10,991,4759
Inagro,7,36,2021,31,31,02/08/2021,Recepcion(R=30),40,83.79,11.10,25.10,991,4759
Inagro,7,36,2021,31,31,02/08/2021,Terminado(PT=125),196,83.79,11.10,25.10,991,4759
Inagro,7,36,2021,31,31,03/08/2021,Campo(C=8),13,81.75,14.70,27.10,834,3853
Inagro,7,36,2021,31,31,03/08/2021,Recepcion(R=30),16,81.75,14.70,27.10,834,3853
Inagro,7,36,2021,31,31,03/08/2021,Terminado(PT=125),210,81.75,14.70,27.10,834,3853
Inagro,7,36,2022,24,24,14/06/2022,Campo(C=8),3,76.96,11.60,25.70,819,5750
Inagro,7,36,2022,24,24,14/06/2022,Recepcion(R=30),13,76.96,11.60,25.70,819,5750
Inagro,7,36,2022,24,24,14/06/2022,Terminado(PT=125),220,76.96,11.60,25.70,819,5750
Inagro,7,36,2022,28,28,13/07/2022,Campo(C=8),3,80.21,13.40,26.80,928,5299
Inagro,7,36,2022,28,28,13/07/2022,Recepcion(R=30),34,80.21,13.40,26.80,928,5299
Inagro,7,36,2022,28,28,13/07/2022,Terminado(PT=125),154,80.21,13.40,26.80,928,5299
Inagro,7,37,2021,23,23,11/06/2021,Campo(C=8),7,87.58,17.10,22.20,254,1839
Inagro,7,37,2021,23,23,11/06/2021,Recepcion(R=30),20,87.58,17.10,22.20,254,1839
Inagro,7,37,2021,23,23,11/06/2021,Terminado(PT=125),111,87.58,17.10,22.20,254,1839
Inagro,7,38,2021,23,23,12/06/2021,Campo(C=8),8,85.71,16.10,22.70,278,2009
Inagro,7,38,2021,23,23,12/06/2021,Recepcion(R=30),13,85.71,16.10,22.70,278,2009
Inagro,7,38,2021,23,23,12/06/2021,Terminado(PT=125),118,85.71,16.10,22.70,278,2009
Inagro,7,39,2021,22,22,31/05/2021,Campo(C=8),10,84.25,17.20,25.90,788,3455
Inagro,7,39,2021,22,22,31/05/2021,Recepcion(R=30),25,84.25,17.20,25.90,788,3455
Inagro,7,39,2021,22,22,31/05/2021,Terminado(PT=125),47,84.25,17.20,25.90,788,3455
Inagro,7,39,2021,31,31,04/08/2021,Campo(C=8),14,80.42,13.30,25.10,683,3548
Inagro,7,39,2021,31,31,04/08/2021,Recepcion(R=30),80,80.42,13.30,25.10,683,3548
Inagro,7,39,2021,31,31,04/08/2021,Terminado(PT=125),213,80.42,13.30,25.10,683,3548
Inagro,7,40,2021,19,19,13/05/2021,Campo(C=8),14,80.96,16.20,29.70,731,4396
Inagro,7,40,2021,19,19,13/05/2021,Recepcion(R=30),14,80.96,16.20,29.70,731,4396
Inagro,7,40,2021,19,19,13/05/2021,Terminado(PT=125),116,80.96,16.20,29.70,731,4396
Inagro,7,40,2021,22,22,01/06/2021,Campo(C=8),9,86.29,17.20,22.10,290,1767
Inagro,7,40,2021,22,22,01/06/2021,Recepcion(R=30),20,86.29,17.20,22.10,290,1767
Inagro,7,40,2021,22,22,01/06/2021,Terminado(PT=125),103,86.29,17.20,22.10,290,1767
Inagro,7,40,2021,22,22,02/06/2021,Campo(C=8),11,85.33,17.10,22.70,302,1955
Inagro,7,40,2021,22,22,02/06/2021,Recepcion(R=30),23,85.33,17.10,22.70,302,1955
Inagro,7,40,2021,22,22,02/06/2021,Terminado(PT=125),82,85.33,17.10,22.70,302,1955
Inagro,7,40,2021,22,22,03/06/2021,Campo(C=8),12,83.79,17.40,22.80,357,2200
Inagro,7,40,2021,22,22,03/06/2021,Recepcion(R=30),22,83.79,17.40,22.80,357,2200
Inagro,7,40,2021,22,22,03/06/2021,Terminado(PT=125),51,83.79,17.40,22.80,357,2200
Inagro,7,40,2021,23,23,08/06/2021,Campo(C=8),11,86.46,17.40,22.80,353,2176
Inagro,7,40,2021,23,23,08/06/2021,Recepcion(R=30),19,86.46,17.40,22.80,353,2176
Inagro,7,40,2021,23,23,08/06/2021,Terminado(PT=125),116,86.46,17.40,22.80,353,2176
Inagro,7,40,2021,30,30,28/07/2021,Campo(C=8),9,84.33,17.20,25.30,813,4004
Inagro,7,40,2021,30,30,28/07/2021,Recepcion(R=30),19,84.33,17.20,25.30,813,4004
Inagro,7,40,2021,30,30,28/07/2021,Terminado(PT=125),190,84.33,17.20,25.30,813,4004
Inagro,7,40,2022,23,23,10/06/2022,Campo(C=8),6,80.88,15.94,26.72,817,4860
Inagro,7,40,2022,23,23,10/06/2022,Recepcion(R=30),21,80.88,15.94,26.72,817,4860
Inagro,7,40,2022,23,23,10/06/2022,Terminado(PT=125),91,80.88,15.94,26.72,817,4860
Inagro,7,42,2022,27,27,09/07/2022,Campo(C=8),5,80.79,15.60,24.20,624,3338
Inagro,7,42,2022,27,27,09/07/2022,Recepcion(R=30),72,80.79,15.60,24.20,624,3338
Inagro,7,42,2022,27,27,09/07/2022,Terminado(PT=125),164,80.79,15.60,24.20,624,3338
Inagro,7,44,2022,23,23,07/06/2022,Campo(C=8),5,80.42,14.22,23.44,405,3033
Inagro,7,44,2022,23,23,07/06/2022,Recepcion(R=30),18,80.42,14.22,23.44,405,3033
Inagro,7,44,2022,23,23,07/06/2022,Terminado(PT=125),101,80.42,14.22,23.44,405,3033
Inagro,7,44,2022,23,23,09/06/2022,Campo(C=8),5,79.21,15.61,26.94,812,5005
Inagro,7,44,2022,23,23,09/06/2022,Recepcion(R=30),16,79.21,15.61,26.94,812,5005
Inagro,7,44,2022,23,23,09/06/2022,Terminado(PT=125),223,79.21,15.61,26.94,812,5005
Inagro,7,(en blanco),2021,19,19,12/05/2021,Campo(C=8),9,79.58,15.50,29.30,879,5603
Inagro,7,(en blanco),2021,19,19,12/05/2021,Recepcion(R=30),19,79.58,15.50,29.30,879,5603
Inagro,8,24,2022,20,20,16/05/2022,Campo(C=8),5,80.38,14.90,27.40,866,3363
Inagro,8,24,2022,20,20,16/05/2022,Recepcion(R=30),32,80.38,14.90,27.40,866,3363
Inagro,8,24,2022,20,20,16/05/2022,Terminado(PT=125),188,80.38,14.90,27.40,866,3363
Inagro,8,26,2022,19,19,09/05/2022,Campo(C=8),6,82.71,15.30,26.90,861,4705
Inagro,8,26,2022,19,19,09/05/2022,Recepcion(R=30),48,82.71,15.30,26.90,861,4705
Inagro,8,26,2022,19,19,09/05/2022,Terminado(PT=125),173,82.71,15.30,26.90,861,4705
Inagro,8,27,2022,19,19,13/05/2022,Campo(C=8),6,79.96,15.80,27.40,885,5340
Inagro,8,27,2022,19,19,13/05/2022,Recepcion(R=30),25,79.96,15.80,27.40,885,5340
Inagro,8,27,2022,19,19,13/05/2022,Terminado(PT=125),169,79.96,15.80,27.40,885,5340
Inagro,8,28,2021,29,30,24/07/2021,Campo(C=8),12,77.83,16.10,28.30,935,5300
Inagro,8,28,2021,29,30,24/07/2021,Recepcion(R=30),23,77.83,16.10,28.30,935,5300
Inagro,8,28,2021,29,30,24/07/2021,Terminado(PT=125),120,77.83,16.10,28.30,935,5300
Inagro,8,28,2022,19,19,14/05/2022,Campo(C=8),5,78.92,16.10,27.60,599,3797
Inagro,8,28,2022,19,19,14/05/2022,Recepcion(R=30),21,78.92,16.10,27.60,599,3797
Inagro,8,28,2022,19,19,14/05/2022,Terminado(PT=125),177,78.92,16.10,27.60,599,3797
Inagro,8,30,2022,26,26,29/06/2022,Campo(C=8),3,78.50,11.60,26.20,840,5914
Inagro,8,30,2022,26,26,29/06/2022,Recepcion(R=30),62,78.50,11.60,26.20,840,5914
Inagro,8,30,2022,26,26,29/06/2022,Terminado(PT=125),169,78.50,11.60,26.20,840,5914
Inagro,8,31,2022,19,19,12/05/2022,Campo(C=8),4,80.08,16.00,27.70,921,6006
Inagro,8,31,2022,19,19,12/05/2022,Recepcion(R=30),31,80.08,16.00,27.70,921,6006
Inagro,8,31,2022,19,19,12/05/2022,Terminado(PT=125),121,80.08,16.00,27.70,921,6006
Inagro,8,31,2022,24,24,17/06/2022,Campo(C=8),4,80.25,12.00,26.20,821,4757
Inagro,8,31,2022,24,24,17/06/2022,Recepcion(R=30),29,80.25,12.00,26.20,821,4757
Inagro,8,31,2022,24,24,17/06/2022,Terminado(PT=125),215,80.25,12.00,26.20,821,4757
Inagro,8,31,2022,26,26,01/07/2022,Campo(C=8),3,82.58,13.20,26.30,838,5087
Inagro,8,31,2022,26,26,01/07/2022,Recepcion(R=30),31,82.58,13.20,26.30,838,5087
Inagro,8,31,2022,26,26,01/07/2022,Terminado(PT=125),177,82.58,13.20,26.30,838,5087
Inagro,8,32,2021,29,29,23/07/2021,Campo(C=8),18,83.04,14.10,26.70,814,3752
Inagro,8,32,2021,29,29,23/07/2021,Recepcion(R=30),22,83.04,14.10,26.70,814,3752
Inagro,8,32,2021,29,29,23/07/2021,Terminado(PT=125),109,83.04,14.10,26.70,814,3752
Inagro,8,35,2021,18,18,06/05/2021,Campo(C=8),7,76.67,18.40,28.30,930,3622
Inagro,8,35,2021,18,18,06/05/2021,Recepcion(R=30),12,76.67,18.40,28.30,930,3622
Inagro,8,35,2021,18,18,06/05/2021,Terminado(PT=125),94,76.67,18.40,28.30,930,3622
Inagro,8,35,2021,18,19,08/05/2021,Campo(C=8),9,79.29,17.80,29.20,929,5530
Inagro,8,35,2021,18,19,08/05/2021,Recepcion(R=30),26,79.29,17.80,29.20,929,5530
Inagro,8,35,2021,18,19,08/05/2021,Terminado(PT=125),71,79.29,17.80,29.20,929,5530
Inagro,8,35,2021,21,21,26/05/2021,Campo(C=8),10,84.75,17.70,26.40,864,4098
Inagro,8,35,2021,21,21,26/05/2021,Recepcion(R=30),10,84.75,17.70,26.40,864,4098
Inagro,8,35,2021,21,21,26/05/2021,Terminado(PT=125),129,84.75,17.70,26.40,864,4098
Inagro,8,35,2021,21,21,27/05/2021,Campo(C=8),9,86.21,17.60,25.60,759,3023
Inagro,8,35,2021,21,21,27/05/2021,Recepcion(R=30),12,86.21,17.60,25.60,759,3023
Inagro,8,35,2021,21,21,27/05/2021,Terminado(PT=125),138,86.21,17.60,25.60,759,3023
Inagro,8,35,2021,30,30,30/07/2021,Campo(C=8),10,84.38,14.30,23.80,636,3425
Inagro,8,35,2021,30,30,30/07/2021,Recepcion(R=30),34,84.38,14.30,23.80,636,3425
Inagro,8,35,2021,30,30,30/07/2021,Terminado(PT=125),129,84.38,14.30,23.80,636,3425
Inagro,8,36,2021,30,30,26/07/2021,Campo(C=8),8,80.83,15.80,27.30,828,4358
Inagro,8,36,2021,30,30,26/07/2021,Recepcion(R=30),17,80.83,15.80,27.30,828,4358
Inagro,8,36,2021,30,30,26/07/2021,Terminado(PT=125),99,80.83,15.80,27.30,828,4358
Inagro,8,36,2021,30,30,27/07/2021,Campo(C=8),10,81.25,16.70,27.30,808,3643
Inagro,8,36,2021,30,30,27/07/2021,Recepcion(R=30),20,81.25,16.70,27.30,808,3643
Inagro,8,36,2021,30,30,27/07/2021,Terminado(PT=125),104,81.25,16.70,27.30,808,3643
Inagro,8,36,2021,30,30,31/07/2021,Campo(C=8),15,81.13,15.80,25.30,818,3905
Inagro,8,36,2021,30,30,31/07/2021,Recepcion(R=30),36,81.13,15.80,25.30,818,3905
Inagro,8,36,2021,30,30,31/07/2021,Terminado(PT=125),224,81.13,15.80,25.30,818,3905
Inagro,8,37,2021,18,18,07/05/2021,Campo(C=8),9,76.33,17.70,29.30,966,6119
Inagro,8,37,2021,18,18,07/05/2021,Recepcion(R=30),34,76.33,17.70,29.30,966,6119
Inagro,8,37,2021,18,18,07/05/2021,Terminado(PT=125),84,76.33,17.70,29.30,966,6119
Inagro,8,38,2021,20,20,17/05/2021,Campo(C=8),9,81.88,16.80,28.20,926,4625
Inagro,8,38,2021,20,20,17/05/2021,Recepcion(R=30),27,81.88,16.80,28.20,926,4625
Inagro,8,38,2021,20,20,17/05/2021,Terminado(PT=125),105,81.88,16.80,28.20,926,4625
Inagro,8,38,2021,30,30,28/07/2021,Campo(C=8),10,84.33,17.20,25.30,813,4004
Inagro,8,38,2021,30,30,28/07/2021,Recepcion(R=30),17,84.33,17.20,25.30,813,4004
Inagro,8,38,2021,30,30,28/07/2021,Terminado(PT=125),123,84.33,17.20,25.30,813,4004
Inagro,8,39,2021,22,22,31/05/2021,Campo(C=8),8,84.25,17.20,25.90,788,3455
Inagro,8,39,2021,22,22,31/05/2021,Recepcion(R=30),23,84.25,17.20,25.90,788,3455
Inagro,8,39,2021,22,22,31/05/2021,Terminado(PT=125),86,84.25,17.20,25.90,788,3455
Inagro,8,39,2022,25,25,21/06/2022,Campo(C=8),5,81.54,12.70,25.80,801,4782
Inagro,8,39,2022,25,25,21/06/2022,Recepcion(R=30),15,81.54,12.70,25.80,801,4782
Inagro,8,39,2022,25,25,21/06/2022,Terminado(PT=125),194,81.54,12.70,25.80,801,4782
Inagro,8,40,2021,20,20,18/05/2021,Campo(C=8),7,84.00,17.30,27.10,810,4295
Inagro,8,40,2021,20,20,18/05/2021,Recepcion(R=30),23,84.00,17.30,27.10,810,4295
Inagro,8,40,2021,20,20,18/05/2021,Terminado(PT=125),87,84.00,17.30,27.10,810,4295
Inagro,8,40,2021,21,21,29/05/2021,Campo(C=8),11,87.88,17.20,22.70,354,2011
Inagro,8,40,2021,21,21,29/05/2021,Recepcion(R=30),28,87.88,17.20,22.70,354,2011
Inagro,8,40,2021,21,21,29/05/2021,Terminado(PT=125),143,87.88,17.20,22.70,354,2011
Inagro,8,40,2021,21,22,30/05/2021,Campo(C=8),10,84.50,17.90,22.30,232,1541
Inagro,8,40,2021,21,22,30/05/2021,Recepcion(R=30),29,84.50,17.90,22.30,232,1541
Inagro,8,40,2021,21,22,30/05/2021,Terminado(PT=125),95,84.50,17.90,22.30,232,1541
Inagro,8,40,2021,22,22,01/06/2021,Campo(C=8),6,86.29,17.20,22.10,290,1767
Inagro,8,40,2021,22,22,01/06/2021,Recepcion(R=30),18,86.29,17.20,22.10,290,1767
Inagro,8,40,2021,22,22,01/06/2021,Terminado(PT=125),67,86.29,17.20,22.10,290,1767
Inagro,8,40,2021,22,22,02/06/2021,Campo(C=8),13,85.33,17.10,22.70,302,1955
Inagro,8,40,2021,22,22,02/06/2021,Recepcion(R=30),21,85.33,17.10,22.70,302,1955
Inagro,8,40,2021,22,22,02/06/2021,Terminado(PT=125),60,85.33,17.10,22.70,302,1955
Inagro,8,40,2021,22,22,03/06/2021,Campo(C=8),15,83.79,17.40,22.80,357,2200
Inagro,8,40,2021,22,22,03/06/2021,Recepcion(R=30),20,83.79,17.40,22.80,357,2200
Inagro,8,40,2021,22,22,03/06/2021,Terminado(PT=125),51,83.79,17.40,22.80,357,2200
Inagro,8,40,2022,26,26,02/07/2022,Campo(C=8),4,83.21,14.40,23.30,980,3280
Inagro,8,40,2022,26,26,02/07/2022,Recepcion(R=30),71,83.21,14.40,23.30,980,3280
Inagro,8,40,2022,26,26,02/07/2022,Terminado(PT=125),147,83.21,14.40,23.30,980,3280
Inagro,8,41,2022,25,25,23/06/2022,Campo(C=8),4,77.00,14.30,24.70,807,4865
